text;label
"Moyle, P. y J. Cech.: Fishes: An Introduction to Ichthyology, 4a. edición, Upper Saddle River, Nueva Jersey, Estados Unidos: Prentice-Hall. Año 2000.
";es
"Zach Braff (born 1975, class of 1993), actor/Producer/Writer/Director; leading actor on the television series Scrubs and producer / director / writer / star of Garden State.
";en
"La secondaria, Theta Aurigae B, è invece una stella gialla di sequenza principale, separata visualmente di 3,5 secondi d'arco, nella realtà dista 185 U.A. da A ed impiega almeno 1200 anni a completare una rivoluzione attorno alla principale. La sua massa è equiparabile a quella solare.
";it
"Centre of Vocational Excellence (CoVE) is a status given to departments in further education colleges (and some third party training companies) in England. It is intended as a kind of quality guarantee for vocational teaching, and is awarded by the Learning and Skills Council if the teaching is of good quality and if the department offers a range of courses with progression routes up to Level 3 or beyond in the National Qualifications Framework.
";en
"In 1981, Bantam Books published a movie tie-in novelization written by Mike McQuay that adopts a lean, humorous style reminiscent of the film. The novel is significant because it includes scenes that were cut out of the film, such as the Federal Reserve Depository robbery that results in Snake's incarceration. The novel provides motivation and backstory to Snake and Hauk — both disillusioned war veterans — deepening their relationship that was only hinted at it in the film. The novel explains how Snake lost his eye during the Battle for Leningrad in World War III, how Hauk became warden of New York, and Hauk's quest to find his crazy son who lives somewhere in the prison. The novel fleshes out the world that these characters exist in, at times presenting a future even bleaker than the one depicted in the film. The book explains that the West Coast is a no-man's land, and the country's population is gradually being driven crazy by nerve gas as a result of World War III.
";en
"Gedragswijzigingen zijn nooit exact te bepalen. Het is haast onmogelijk om vast te stellen wat de reactor had gedaan als de actor géén macht had uitgeoefend. Misschien had hij zijn gedrag dan wel op dezelfde wijze veranderd. Het meten van gedragswijzigingen komt dus neer op het doen van schattingen in termen van waarschijnlijkheid.
";nl
"Um die Rückkehr nach Mexiko zu beschleunigen, wählte Saavedra eine direkte Ostroute quer durch bislang unerforschte Gewässer. Aufgrund widriger Windverhältnisse wurde er abgetrieben und gelangte an die Nordküste Neuguineas, wo er einige Inselgruppen, so zum Beispiel die Schouten-Inseln und die Admiralitäts-Inseln, entdeckte. Saavedra versuchte weiterhin, einen Kurs nach Osten zu halten und durchfuhr dabei die Karolinen. Durch starke Gegenwinde wurde Saavedra wieder an die Nordküste Neuguineas zurückgetrieben. Letztlich erreichte Saavedra noch die Marschall-Inseln, in deren Nähe er verstarb. Entmutigt steuerte die Crew schließlich erneut die Molukken an. Im Dezember 1529 erreichte man Tidore, wo man sich den Portugiesen ergab.
";de
"Câmbio flutuante é o sistema em que as operações de compra e venda de moedas funcionam sem controle sistemático do governo. O valor das moedas estrangeiras flutua de acordo com a oferta e a demanda no mercado.
";pt
"Melor foi capaz de manter seu pico de intensidade por várias horas devido às excelentes condições meteorológicas. Porém, a partir de 5 de outubro, Melor começou a se enfraquecer gradualmente assim que começou a seguir para norte e para nordeste, encontrando condições meteorológicas menos favoráveis e sofrendo mudanças em seu núcleo interno. Em 7 de outubro, Melor atingiu o Japão ainda como um tufão, com ventos de até 130 km/h, mas se enfraqueceu para uma tempestade logo em seguida. Melor continuou a seguir sobre o Japão, e se tornou um ciclone extratropical em 9 de outubro, quando a AMJ e o JTWC emitiram seus avisos finais sobre o sistema.
";pt
"Op 17 september was Gavin commandant van de 82ste Airborne Divisie tijdens Operatie Market Garden. Zijn opdracht was de Maasbrug in Grave te bezetten, en minstens één van de vier bruggen over het Maas-Waalkanaal en de brug over de Waal in Nijmegen. Bij de landing beschadigde hij twee tussenwervelschijven, maar de dokter zei dat er niets aan de hand was, dus hij liep ermee door. Pas vijf jaar later werd de schade vastgesteld.
";nl
"O tufão causou apenas danos mínimos nas Marianas Setentrionais, mesmo sendo um intenso tufão. Contudo, Melor foi o primeiro tufão a atingir o Japão na temporada de 2009 e o mais intenso ciclone tropical a atingir o país desde o tufão Man-yi, em 2007. Pelo menos 3 mortes foram registradas no arquipélago japonês.
";pt
"È diffusa soprattutto in India a sud delle pianure gangetiche fino allo stato del Tamilnadu. L'Orissa costituisce il confine orientale della sua distribuzione, mentre la frammentata popolazione di Gir è quella dalla distribuzione più occidentale. Esiste anche una piccola popolazione nelle foreste più secche del Nepal.
";it
"Der Phasenwinkel oder die Phase gibt die aktuelle Position im Ablauf eines periodischen Vorgangs an. Für sinusförmige Verläufe ist die Phase die Größe, von der die Winkelfunktion unmittelbar abhängt (mathematisch als „Argument“ der Funktion bezeichnet). Sie hat daher die Dimension eines Winkels.
";de
"Tischer, Heinz: Die Abenteuer des letzten Kapers: Hilfskreuzer Thors Reise in die Katastrophe. Kameradschaft Hilfskreuzer Thor, Ahrensburg 2000, p. 104.
";es
"Nel 1990, in seguito all'uscita di Antonella Ruggiero dal gruppo dopo un sodalizio di quattordici anni, prende il suo posto Laura Valente, che farà parte dei Matia Bazar fino al 1998.
";it
"Atomage Magazine Appreciation Site (A private, non-commercial site featuring the history and work of John Sutcliffe and his Atomage fetish clothing business)
";en
"L’un des corollaires au professionnalisme est l’augmentation considérable du nombre de joueurs étrangers évoluant dans les clubs professionnels français. Certains critiques égratignent ce qu’ils voient comme une dérive des clubs, visant à assurer une rentabilité à court terme avec des joueurs directement utilisables et souvent moins chers, au détriment de la formation de jeunes joueurs français, et donc de l’Équipe de France, notamment à certains postes (piliers, demis d’ouverture, arrières).
";fr
"Phryganopteryx rectangulata is een vlinder uit de familie spinneruilen (Erebidae), onderfamilie beervlinders (Arctiinae). De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1914 door Kenrick.
";nl
"Abd Allah ha mantenuto importanti incarichi politici durante la maggior parte della sua vita adulta. Nel 1961 divenne sindaco di La Mecca, la sua prima carica pubblica. L'anno successivo, fu nominato Comandante della Guardia Nazionale, incarico che ha mantenuto anche durante la prima metà del suo regno. Ha lavorato anche come vice ministro della difesa ed è stato nominato principe ereditario quando il fratellastro Fahd salì al trono nel 1982. Dopo che questi, nel 1995, fu colpito da un grave ictus, Abd Allah divenne reggente dell'Arabia Saudita fino a quando salì al trono un decennio più tardi.
";it
"Pour justifier la départementalisation de l'île survenue en 1946 et préserver ses habitants de la tentation indépendantiste, il met en œuvre une politique de développement axée sur la gestion de l'urgence démographique et de la misère qu'elle engendre dans laquelle les observateurs ont reconnu l'attention accordée par son père Robert aux questions sociales. Il fait ouvrir dans l'île le premier centre d'orientation familiale. Il procède par ailleurs à la création de nombreuses cantines scolaires où il fait distribuer gratuitement du lait en poudre aux enfants, le lait Debré. Il lutte personnellement pour obtenir de Paris la création d'un second lycée dans le sud de l'île, au Tampon : il n'y en alors qu'un seul à Saint-Denis pour plusieurs centaines de milliers d'habitants, le lycée Leconte-de-Lisle. Il développe également le Service militaire adapté créé par Pierre Messmer.
";fr
"From 5 September 2006 to 11 June 2009 he was Chief of Staff of the General Command of the Army. On 12 June 2009, Leonardo Gallitelli was appointed Commander-in-Chief of the Army by the Council of Ministers .
";en
"Wenceslaus III, de zoon uit het eerste huwelijk van Wenceslaus II, werd vervolgens de nieuwe koning van Polen en Bohemen. In augustus 1306 werd Wenceslaus III vermoord, waarna het in Bohemen tot chaotische toestanden en een machtsstrijd kwam. Uiteindelijk bezette Rooms-Duits koning Albrecht I van Habsburg Bohemen en gaf hij het in leen aan zijn zoon Rudolf, die eveneens hertog van Oostenrijk en Stiermarken was. Opdat de Boheemse adel Rudolf als koning zou aanvaarden, werd hij uitgehuwelijkt aan Richezza.
";nl
"Takis Fotopoulos' Interview to Oliver Ressler about Inclusive Democracy. This is an interview with Takis Fotopoulos taken by Oliver Ressler for his video series ""Alternative Economics, Alternative Societies"" on July 19, 2003, about the Inclusive Democracy project. English and Greek subtitles are available. In this video, Fotopoulos discusses the constituents of Inclusive Democracy: Political, Economic, democracy at the Social level and Ecological democracy. He is also offering an introductory analysis of the ID' s proposed economic model for a state-less, market-less and money-less economy. Finally, he refers to the transitional strategy for the transformation to an autonomous society, for an Inclusive Democracy. Retrieved 4 January 2014.
";en
"Il plaide ensuite dans plusieurs grands procès, notamment politiques, comme l'Affaire Ben Barka : il y défend Ahmed Dlimi, directeur adjoint de la Sûreté marocaine, accusé d'avoir participé à l'organisation de l'enlèvement de Ben Barka. Il participe à des procès criminels comme celui de Lucien Léger, qu'il défend en 1966, ou celui du truand Marcel Francisci. Enfin, il s'investit dans des affaires de mœurs, comme celle impliquant Gabrielle Russier. Il sera d'ailleurs, par la suite, coscénariste de Mourir d'aimer (film, 1971), le film inspiré de cette affaire. Ces procès ne doivent pas faire oublier que Me Naud était d'abord un « civiliste à 90 % », selon ses propres dires.
";fr
"A decisão de 1977 entre Ponte Preta e Fluminense foi marcada por duas peculiaridades: foi a primeira vez que uma final da Copinha era disputada no Estádio do Morumbi e o jogo serviu também como preliminar do amistoso internacional entre Brasil e Bulgária, que foi vencido pela Seleção Brasileira por 1 a 0.
";pt
"O clube foi fundado em 1905 e seu estádio foi inaugurado em 1946. Na década de 1960, o clube conquistou importantes vitórias em vários amistosos disputados no seu estádio, contra diversas equipes gigantes do futebol sul-americano, como o Peñarol, o Santos, de Pelé, Millonarios de Bogotá, Boca Juniors e a Seleção Argentina de Futebol e por isso seu estádio passou a ser conhecido como o Cemitério dos Elefantes.
";pt
"En embriología, y gracias al uso del microscopio, Malpighi fue el primero en presentar una evidencia visible de la constitución detallada de un embrión en etapas tempranas del desarrollo. Malpighi interpretó sus observaciones como una prueba a favor del preformacionismo.
";es
"Los primeros paulinos desembarcaron en Buenos Aires en 1927 fundando la obra cardenal Ferrari que dedico una particular atención al mundo universitario. Una de las fundadoras fue la escritora y política democratacristiana Angélica Felisa Fuselli. En 1930 se fundó el instituto grafotecnico considerada la primera escuela de periodismo de América latina.[5]​ Siempre en el entorno de la obra se organizaron grupos católicos de Boys scout y se estructuró la acción católica argentina.[6]​
";es
